kode_rs,nama_unit,alamat,telp,prov,lat,lng
6474021,RS Pupuk Kaltim, Jl. Oksigen No.01,054841118,Kalimantan Timur,0.13569,117.499
6404044,RS Pupuk Kaltim Prima Sangata,Jl. Yos Sudarso I No.01,082255590666,Kalimantan Timur,-2.4185588,108.4919086
6472123,RS Samarinda Medika Citra,Jl. Kadrie Oening No 85  RT 35 Samarinda 751234,05417273000,Kalimantan Timur,-0.47243887915894345,117.12450175490721
6472124,RS Siaga Al-Munawwarah Samarinda,Jl.  Ramania No. 3,0541739772,Kalimantan Timur,-0.47412492527722805,117.14219394084557
6471075,RS Siloam Hospitals Balikpapan,JL. MT. Haryono Dalam No. 23,05428862999,Kalimantan Timur,-1.2522128983302196,116.87040000167212
6471036,RS Tk. II Dr. R. Hardjanto,Jl. Tanjungpura VI Balikpapan,0542414333,Kalimantan Timur,-1.2736185248627445,116.82894631195063
6471077,RS Umum Balikpapan Baru,Jl. MT.Haryono Komplek Perumahan Balikpapan Baru Blok A.3A No.7-9,0542877330,Kalimantan Timur,-1.2384739298594014,116.87284716249621
6472096,RS Umum Bhakti Nugraha,Jl. Basuki Rachmat 50 Samarinda,0541741363,Kalimantan Timur,-0.49579186222008526,117.1471785227061
6403052,RS Umum Daerah Aji Batara Agung Dewa Sakti,Jl Balikpapan - Handil II Samboja,08115989000 ,Kalimantan Timur,-0.8967,116.937
6403015,RS Umum Daerah Aji Muhammad Parikesit,Jl. Ratu Agung No. 1 Tenggarong Seberang,0541661015,Kalimantan Timur,-0.43877054368864266,117.01293296848479
6405011,RS Umum Daerah Dr. Abdul Rivai,Jl. Pulau Panjang No.276 Tanjung Redeb,081250599910,Kalimantan Timur,2.16233,117.696
6471014,RS Umum Daerah Dr. Kanujoso Djatiwibowo,   Jl. M.T. Haryono Ring Road Balikpapan No.656,0542872222,Kalimantan Timur,-1.2833,116.833
6409036,RS Umum Daerah Ratu Aji Putri Botung,Jl Propinsi KM 9 Kab. Penajam Paser Utara,082148580265,Kalimantan Timur,1.64063,116.419
6474034,RS Islam Bontang,Jl. Brigjen Katamso No.40,054820003,Kalimantan Timur,0.13849176741428823,117.46506585684165
6472131,RS Mata Provinsi Kalimantan Timur,Jl. Basuki Rahmat No. 1 Samarinda 75112,081341531480,Kalimantan Timur,-0.496640,117.153500
6471087,RS Medika Utama Manggar,Jl. Mulawarman No. 24 RT. 07 Manggar Baru Balikpapan Timur,082155489993,Kalimantan Timur,-1.247997,116.8298996
6402053,RS Santa Familia,Jl. Awl Senopati RT. 014 Busur Barong Tongkok,,Kalimantan Timur,-0.236680,115.680092
6472015,RS Umum Daerah Abdul Wahab Sjahranie,"Jl. Dr. Soetomo, Samarinda",082157702015 ,Kalimantan Timur,-0.5021,117.154
6471079,RS Umum Daerah Beriman,Jl. Mayjend Sutoyo Rt 01 No. 30 Gn Sari Ulu,0542792022,Kalimantan Timur,-1.2638925,116.8454166
6403017,RS Umum Daerah Dayaku Raja,Jl Poros Kota Bangun Tenggarong Km. 5 Kec. Kota Bangun,081254941221,Kalimantan Timur,-0.350201,116.602650
6402041,RS Umum Daerah Harapan Insan Sendawar,"Jl. Mawar, Kampung Sekolaq Joleq, Kecamatan Sekolaq Darat",08115415159,Kalimantan Timur,-0.24752981758662843,115.71516900634765
6472118,RS Umum Daerah Inche Abdoel Moeis,"Jl. H.A.M.M Rifaddin, Kel. Harapan Baru, Kec. Loa Janan Ilir, Samarinda ",05417269005,Kalimantan Timur,-0.5035,117.157
6404032,RS Umum Daerah Kudungga,Jl. Soekarno Hatta No.1 Sangatta Utara,081318245172,Kalimantan Timur,0.52086,117.435
6401014,RS Umum Daerah Panglima Sebaya,Jl. Kusuma Bangsa KM.5 Tanah Grogot,054324563,Kalimantan Timur,-1.8730577274645703,116.17863884353642
6474032,RS Umum Daerah Taman Husada Bontang,Jl. S. Parman No. 01,054822111,Kalimantan Timur,0.13559,117.499
6472030,RS Umum Dirgahayu,Jl. Gn. Merbabu No.62 Samarinda,0541742161,Kalimantan Timur,-0.5021,117.154
6473043,RS Pertamina Tarakan,Jl. Mulawarman No. 99 RT. 18 Kel. Karang Anyar Pantai Kec. Tarakan Barat,055132911,Kalimantan Utara,3.3137369826625966,117.58858828749999
6571044,RS Umum Kota Tarakan,Jl. Aki Babu RT 01 Kelurahan Karang Harapan Kecamatan Tarakan Barat Kota Tarakan Provinsi Kalimantan,08115757577,Kalimantan Utara,3.340513862654392,117.56082205977782
6503002,RS Umum Daerah Akhmad Berahim,Jl. Padat Karya RT. 1 Desa Tideng Pale Timur Kec. Sesayap Kab. Tana Tidung 77152,082155202043,Kalimantan Utara,-2.4185588,108.4919086
6408025,RS Umum Daerah Kabupaten Nunukan,Jl. Ujang Fatimah RT.04 Nunukan Barat,082256199931,Kalimantan Utara,4.14259,117.649
6404021,RS Umum Daerah Tanjung Selor,Jl. Cendrawasih No. 3 Kel. Tanjung Selor Hilir Kec. Tanjung Selor,081256412464,Kalimantan Utara,2.85,117.367
6473016,RS Umum Daerah Tarakan,Jl P. Irian No. 01 Skip Tarakan,085251493366,Kalimantan Utara,3.27609,117.619
7102073,RS  Budi Setia,Kayowas Jaga I Langowan Barat Minahasa,082153250534,Sulawesi Utara,1.15223,124.838
7173051,RS  Gunung Maria,Jl. Sejahtera No. 282 Tomohon,0431351008,Sulawesi Utara,1.32457,124.828
7173036,RS Bethesda GMIM Tomohon,Jl. Raya Tomohon,085394196285,Sulawesi Utara,1.3267473707885746,124.83897559928891
7171061,RS Bhayangkara Manado,Jl. Sam Ratulangi no. 326 Manado,082170007070,Sulawesi Utara,1.45531,124.837
7102121,RS Dr. J. H. Awaloei,Jl. Raya Manado-Tateli Desa Tateli Satu Kec. Mandolang,04317293274,Sulawesi Utara,-2.4185588,108.4919086
7174004,RS Ibu dan Anak Kasih Fatimah Kotamobagu,Jl. Kolonel Soegiono No. 101 Kelurahan Kotabangon Kecamatan Kotamobagu Timur,085341147191,Sulawesi Utara,-1.304052460098442,111.33324771132811
7105116,RS Kalooran,"Kelurahan Buyungon, Kecamatan Amurang ",04302425030,Sulawesi Utara,1.17922152,124.57096475
7171050,RS Pancaran Kasih,Jl. Dr. Sam Ratulangi XIII,082190006960,Sulawesi Utara,1.47897,124.836
7171105,RS Siloam Paal Dua,"Jl. Yos Sudarso No.38-40, Paal Dua",04317100900,Sulawesi Utara,1.489842,124.862200
7171024,RS TK. II R. W. Mongisidi,Jl. 14 Februari Telling Atas Manado,0431852250,Sulawesi Utara,1.474355,124.842704
7102095,RS Tonsea,Airmadidi Kab Minahasa Utara,0431891755,Sulawesi Utara,1.40249,124.959
7105030,RS Umum Daerah Amurang,Desa Teeptrans Jl. Trans Sulawesi Kecamatan Amurang Barat,085341986277,Sulawesi Utara,-2.4185588,108.4919086
7172036,RS Umum Daerah Bitung,Jl. S. H. Sarundajang Kel. Manembo-nembo Tengah Kec. Matuari,082348938008,Sulawesi Utara,1.440320,125.118171
7103026,RS Umum Daerah Lapangan Sawang Kab. Sitaro,"Kampung Sawang Kec, Siau timur selatan",081340802360,Sulawesi Utara,0.62469,123.975
7104038,RS Umum Daerah Talaud, Jl. Raya Mala Kec. Melonguane,085240554838,Sulawesi Utara,4.0062459,126.7124982
7101013,RS Umum Datoe Binangkang,Jl. Trans Sulawesi Desa Lolak II Kec. Lolak Sulawesi Utara,085240594048,Sulawesi Utara,0.73965,124.312
7103015,RS Umum Liun Kendage, Jalan Tatehe Kelurahan Apengsembeka Kecamatan Tahuna,043224410,Sulawesi Utara,3,125.5
7103039,RS Umum Liung Paduli,Kampung Naha Kecamatan Tabukan Utara,082252690677,Sulawesi Utara,3.36'49.12344,125.29'50.60472
7171102,RS Umum Manado Medical Center,Jln. Rajawali No. 8 - Kec. Paal 2 - Kel. Paal 2 - Kota Manado - 95129,082196418416,Sulawesi Utara,1.486175250578651,124.86107198586626
7102120,RS Umum Noongan,  Jl.Raya Noongan Langowan Barat,08114398181,Sulawesi Utara,1.122982,124.808575
7172025,Rumkital dr. Wahyu Slamet Bitung,Jl. Yos Sudarso No. 26 Bitung,085345849172,Sulawesi Utara,1.44492,125.186
7171104,RS Mata Provinsi Sulawesi Utara,Jl. W. Z. Johanis No.I Kota Manado,08114319658,Sulawesi Utara,1.462428,124.847714
7102040,RS Siloam GMIM Sonder,"Kolongan Atas, Sonder",0431356673,Sulawesi Utara,1.254449,124.780170
7173002,RS Umum Daerah Anugerah,"Jl. Pinaras, Kelurahan Tumatangtang Satu Kecamatan Tomohon Selatan ",085342939953,Sulawesi Utara,1.2975391795163174,124.80810253802133
7106018,RS Umum Daerah Maria Walanda Maramis, Jl. Prof. Arnold Mononutu - Kel.Sarongsong II - Airmadidi,085397473950,Sulawesi Utara,1.4362048895068877,124.97159452247612
7109028,RSU Ratatotok Buyat,   JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok,085395560706,Sulawesi Utara,1.18031,124.847
7171013,RSUP Prof. Dr. R. D. Kandou,"Jl. Raya Tanawangko No.56, Manado",082196305119,Sulawesi Utara,1.4538025435658348,124.80825559234619
7106020,Sentra Medika Hospital Minahasa Utara,Jl. Ir. Soekarno Desa Maumbi Kec. Kalawat,04317291899,Sulawesi Utara,1.48753,124.91605
7271127,RS Bhayangkara Palu,   Jl. DR. Suharso Lrg III No. 2 Palu,082190446545,Sulawesi Tengah,-0.8893144506194536,119.86766892261505
7271132,RS Samaritan Palu,JL. Towua No 77 Palu,085394936390,Sulawesi Tengah,-0.9257112888608698,119.8811354867554
7209032,RS Umum Daerah Ampana, Jl. St Hasanudin No. 32 Ampana,082298702006,Sulawesi Tengah,-0.8679,121.586
7208011,RS Umum Daerah Anuntaloko Parigi, Jl. Sis Al Jufri No.214 Parigi Moutong,045022251,Sulawesi Tengah,-0.8119438,120.1741333
7205022,RS Umum Daerah Kabelota,  Jl. Trans Palu - Donggala Kabonga Besar,082292436055,Sulawesi Tengah,-0.7063530128678761,119.75763960981362
7271051,RS Umum Daerah Madani Palu,Jl. Thalua Kontji No. 11  Mamboro Palu,081145600615,Sulawesi Tengah,-0.7895285044949202,119.86961056316
7207013,RS Umum Daerah Mokoyurli Buol, Jln. DR. Wahidin Sudirohusodo No.12 Kel. Leok II  Kec. Biau,085345730551,Sulawesi Tengah,1.16072,121.427
7203016,RS Umum Daerah Morowali,  Jl. Trans Sulawesi Fonuasingko Bungku,085341220115,Sulawesi Tengah,-2.1691,121.354
7204010,RS Umum Daerah Poso,Jl. Jenderal Sudirman No.33  Kel Kasintuwu Poso,0811455179,Sulawesi Tengah,-1.3825,120.761
7210002,RS Umum Daerah Tora Belo, JL. POROS PALU-PALOLO DESA SIDERA KEC SIGI BIROMARU,04514014540,Sulawesi Tengah,-1.0078040959763996,119.92982952800139
7271014,RS Umum Daerah Undata Palu,"Jl. R. E. Martadinata, Tondo Kecamatan Mantikulore",04514131446,Sulawesi Tengah,-0.858972,119.883109
7271040,RS Woodward,Jl. L.H. Woodward No.1 Palu,0451421769,Sulawesi Tengah,-0.9042,119.872
7206012,RS Umum  Mokopido Toli-Toli," Jl. Lanoni No.37 Kel Baru Kec Baolan kab Toli-Toli, Sulteng",045321301,Sulawesi Tengah,1.03333,120.817
7271036,RS Umum Anutapura Palu,Jl. Kangkung No. 1 Palu,085242816072,Sulawesi Tengah,-0.8985,119.851
7201011,RS Umum Daerah Banggai,Jl. KM 7.Adean Kabupaten Banggai Laut,085394566701,Sulawesi Tengah,-1.6028,123.548
7208115,RS Umum Daerah Buluye Napoae Moutong,Jl. H. Samsurizal Tombolotutu No.1 Salumpengut Kec. Moutong,082252662608,Sulawesi Tengah,0.46879132414933394,121.17824225631102
7202015,RS Umum Daerah Kabupaten Banggai ,Jl. Imam Bonjol KM 3 No. 14 Luwuk,046121820,Sulawesi Tengah,-0.934746362958927,122.82199148941038
7204021,RS Umum Daerah Kolonedale,  Jl. W Monginsidi 2 Kolonedale,082213091559,Sulawesi Tengah,-1.9938662419427184,121.34766796874999
7209004,RS Umum Daerah Pratama Togean,Desa Wakai Kec. Una-una Kab. Tojo Una-una,085256168189,Sulawesi Tengah,-0.420995,121.885256
7201012,RS Umum Daerah Trikora Salakan,Jl. Trans Peling KM. 5 No. 1 Salakan,082188611244,Sulawesi Tengah,-1.3374102754098847,123.2878103753601
7203018,RS Umum Pratama Paku,Desa Lakombulo Kec. Bungku Selatan Kab. Morowali,085395881190,Sulawesi Tengah,-2.4185588,108.4919086
7205024,RS Umum Pratama Tambu,Jl. Mapane Tambu. Kec. Baselang,085341298597,Sulawesi Tengah,-0.0390528971314024,119.87998335566863
7371074,RS AL Jala Ammari Makassar,Jl. Satando  No 27 Kel Tamalabba Kec Ujung Tanah,082137023977,Sulawesi Selatan,-5.115670856169026,119.41565538692475
7318021,RS Fatima Makale,Jl. Nusantara No.18 Makale Tator,,Sulawesi Selatan,-3.4166,119.917
7372020,RS Fatima Pare-Pare,Jl. Ilham No.5 Pare-Pare,42121847,Sulawesi Selatan,-4.0166,119.624
7317076,RS Hikmah Sejahtera Belopa ,Jl. Opoka Trans Sulawesi ,085242239118,Sulawesi Selatan,-3.3870366,120.3690572
7371041,RS Kepolisian Bhayangkara,Jl. Letjen Mapaodang Makassar,4118054330,Sulawesi Selatan,-5.1745,119.416
7305013,RS Maryam Citra Medika,"Jl Poros Takalar-Makassar KM, Kelurahan Bajeng, Kecamatan Pattallassang, Kabupaten Takalar",082190424848,Sulawesi Selatan,-5.4016640760955,119.45032871368
7371403,RS Mitra Husada,Jl. Gunung Merapi No. 220,085399755734,Sulawesi Selatan,-2.4185588,108.4919086
7371399,RS Primaya,Jl. Urip Sumohardjo No. 43,081242726892,Sulawesi Selatan,-2.4185588,108.4919086
7371402,RS Siloam Makassar,Jl. Metro Tanjung Bunga Kav. 9,0852291826755,Sulawesi Selatan,-5.150155598517188,119.40713136401519
7318056,RS Sinar Kasih,Jl. Buntu Pantan,,Sulawesi Selatan,-2.4185588,108.4919086
7371063,RS Stella Maris,Jl. Somba Opu No.273 Makassar,081340604910,Sulawesi Selatan,-5.1440,119.409
7371030,RS Tk. II Pelamonia,"Jl. Jend Sudirman No.27,Makassar",082187083348,Sulawesi Selatan,-5.138140812431585,119.41486367130278
7372031,RS Tk. IV 07.07.03 Dr. Sumantri,Jl. Karaeng Buranee No.24 Parepare,081355811199,Sulawesi Selatan,-4.0123,119.622
7308026,RS Tk. IV DR. M. Yasin Bone,Jl. Jend Sudirman Watampone,,Sulawesi Selatan,-4.5387,120.325
7317053,RS Umum Daerah Andi Djemma Masamba,   Jl. Sultan Hasanuddin No.23 Masamba,,Sulawesi Selatan,-2.5543,120.334
7371395,RS Umum Daerah Daya Kota Makassar,"Jl. Perintis Kemerdekaan No. 14,Makasar",082191901388,Sulawesi Selatan,-5.1063,119.511
7305012,RS Umum Daerah H. Padjonga Dg. Ngalle Takalar,"Jl. H. Ince Husain Dg Parani No 1, Kab Takalar",085242583840,Sulawesi Selatan,-5.4162,119.488
7302016,RS Umum Daerah H.A. Sulthan Daeng Radja,    Jl. Serikaya No. 17 Bulukumba,,Sulawesi Selatan,-5.5555,120.186
7371362,RS Umum Daerah Haji Makassar,Jl. Dg. Ngepe No. 14 Makassar,085299905797,Sulawesi Selatan,-5.365377299542196,119.50289062499996
7301015,RS Umum Daerah KH. Hayyung Kepulauan Selayar,    Jl. KH. Abdul Kadir Kasim Kepulauan Selayar Sulawesi Selatan,04142313031,Sulawesi Selatan,-6,120.5
7313012,RS Umum Daerah Lamaddukkelleng Kabupaten Wajo, Jl. Kartika Chandra Kirana No. 9 Sengkang,,Sulawesi Selatan,-4.1487,120.04
7315014,RS Umum Daerah Lasinrang Pinrang,  Jl. Macan No. 22 Pinrang,0421921298,Sulawesi Selatan,-3.6483,119.557
7371014,RS Umum Daerah Sayang Rakyat,Jl. Pahlawan No. 1000 Kec. Biringkanaya,082348400495,Sulawesi Selatan,-5.075309555418778,119.49381499495848
7306046,RS Umum Daerah Syehk Yusuf Gowa,  Jl. Dr. Wahidin Sudirohusodo No.48 Sungguminasa Kabupaten Gowa,,Sulawesi Selatan,-5.303252355300716,119.7433186035156
7308041,RS Umum Daerah Tenriawaru Bone, Jl. DR. Wahidin Sudirohusodo Watampone,,Sulawesi Selatan,-4.6884,120.05
7317020,RS Umum Inco Sorowako,"Jl. Diponegoro No. 1 Sorowako, Kec. Nuha Kab.Luwu Timur ",,Sulawesi Selatan,-2.5318,121.358
7373004,RS Umum St. Madyang,JL. Andi Kambo NO.87 ,,Sulawesi Selatan,-2.4185588,108.4919086
7371412,RS Umum Wisata Universitas Indonesia Timur,Jl. Abdul Kadir No.70,411888666,Sulawesi Selatan,-5.183576,"119.415043,16"
7371052,RS Akademis Jaury,Jl. Jend. M. Jusuf No. 57 Makassar,04113617343,Sulawesi Selatan,-5.1312,119.416
7309044,RS AU dr. Dody Sardjoto,Jl. By Pass Bandar Udara Internasional Sultan Hasanuddin ,4118954384,Sulawesi Selatan,-2.4185588,108.4919086
7371314,"RS Dr. Tadjuddin Chalid, MPH",Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar,081144404545,Sulawesi Selatan,-5.1436,119.426
7371373,RS Grestelina,Jl. Hertasning Raya No.52 Makassar,,Sulawesi Selatan,-5.1586,119.437
7371340,RS Ibnu Sina Makassar,Jl. U Sumoharjo Makassar Km. 05 No. 264,08884694731,Sulawesi Selatan,-5.1415,119.452
7371180,RS Ibu dan Anak Sentosa,Jl. Jend Sudirman No.52 Makkassar,081340189496,Sulawesi Selatan,-5.1445,119.415
7371191,RS Ibu dan Anak Sitti Khadijah 1 Muhammadiyah,Jl. RA. Kartini No. 15-17 Makassar,085394346368,Sulawesi Selatan,-5.1553,119.424
7371293,RS Islam Faisal,"Jl. AP Pettarani ,Makasar",0411854118,Sulawesi Selatan,-5.1633,119.433
7371096,RS Khusus Daerah Dadi,Jl. Lanto Dg. Pasewang No. 34 Makassar,085242727944,Sulawesi Selatan,-5.1523,119.423
7310016,RS Umum Batara Siang,  Jl. Sultan Hasanudin 7 Pangkajene,0811415118,Sulawesi Selatan,-4.845363,119.55800269999999
7373003,RS Umum Bintang Laut Palopo,Jl. KH. M. Kasim No. 5 Palopo,085225356180,Sulawesi Selatan,-2.4185588,108.4919086
7372075,RS Umum Daerah Andi Makkasau Parepare,    Jl. Nurussamawati No.9 Kota Parepare,,Sulawesi Selatan,-4.0166,119.624
7314024,RS Umum Daerah Arifin Numang,      Jl.Jend.  Achmad Yani No. 1 Rappang,085213024740,Sulawesi Selatan,-3.7739,120.02
7317075,RS Umum Daerah Batara Guru,"   Jl. Tomakaka, Desa Lebani, Kec. Belopa Utara, Kab. Luwu",082346835354,Sulawesi Selatan,-3.1592,120.244
7309016,RS Umum Daerah dr. La Palaloi,  Jl. Poros Maros-Makassar KM 3 Maros,0411371166,Sulawesi Selatan,-5.0058,119.574
7325016,RS Umum Daerah I Lagaligo," Jl. Sangkuruwira,Kec.Wotu Kab.Luwu Timur",,Sulawesi Selatan,-2.5825,121.171
7371026,RS Umum Daerah Labuang Baji,    Jl. Dr. Ratulangi No.81 Makassar,081355538118,Sulawesi Selatan,-5.1629,119.419
7318054,RS Umum Daerah Lakipadada, Jl. Pongtiku Mandetek Tana Toraja,085343843986,Sulawesi Selatan,-2.9923,119.886
7304011,RS Umum Daerah Lanto Daeng Pasewang,     Jl.lingkar Kel.Empong Selatan No.8 ,,Sulawesi Selatan,-5.5545,119.673
7312011,RS Umum Daerah Latemmamala Soppeng," Jl. Malaka Raya Kec. Lalabata, Kab. Soppeng",048423307,Sulawesi Selatan,-4.4180,119.69
7316015,RS Umum Daerah Massenrempulu Enrekang, Jl. Jend Sudirman Keppe Enrekang,085342549131,Sulawesi Selatan,-3.5194,119.779
7314013,RS Umum Daerah Nene Mallomo," Jl. Wolter Monginsidi Pangkajene, Kab. Sidenreng Rappang",082332704995,Sulawesi Selatan,-3.9204,119.808
7303010,RS Umum Daerah Prof. Dr. H. Anwar Makkatutu,"Jl. Teratai No. 20 Kel. Pallantikang, Kec. Bantaeng",,Sulawesi Selatan,-5.5427,119.951
7373016,RS Umum Daerah Sawerigading,   Jl. Dr. Ratulangi KM.7 Rampoang Kota Palopo,04173312133,Sulawesi Selatan,-3.1592,120.244
7313023,RS Umum Daerah Siwa,"  Jl. Andi Djaja No.1 Kec. Pitumpanua, Siwa, Kab. Wajo",082316090172,Sulawesi Selatan,-3.7129,120.419
7306059,RS Umum Yapika,Jl. Abdul Kadir Dg. Suro No.140 Kel. Samata Kec. Somba Opu,,Sulawesi Selatan,-5.19818894778665,119.49156462159499
7371408,RS Universitas Hasanuddin,Jl. Perintis Kemerdekaan KM 11 Tamalanrea,0411591331,Sulawesi Selatan,-5.133314732254829,119.49439703431472
7371325,RSUP Dr. Wahidin Sudirohusodo,      Jl. Perintis Kemerdekaan Km.11 Makasar,0411584675,Sulawesi Selatan,-5.134719467804769,119.49322768306729
7404012,RS Benyamin Guluh Kolaka,Jl. DR.Sutomo  No. 01 Kolaka,085242692866,Sulawesi Tenggara,-4.0207,121.512
7408013,RS Umum Daerah Kab.Konawe Utara," Jl. Poros Kendari-Asera, Desa Lahimbua, kec. Andowia, Kab. Konawe Utara",085345432016,Sulawesi Tenggara,-3.544239,122.138997
7401039,RS Umum Daerah Kabupaten Buton Selatan, JL GAJAH MADA Kel. Laompo Kec. Batauga Kab. Buton Selatan Telp/Fax.(0402),085340425378,Sulawesi Tenggara,-2.4185588,108.4919086
7414002,RS Umum Daerah Kabupaten Buton Tengah,Labungkari Desa Walando Kec. Gu,085211475602,Sulawesi Tenggara,-2.72586567882854,120.97237734999999
7402010,RS Umum Daerah Raha,Jl. Ahmad yani raha no 10 Raha,082394440965,Sulawesi Tenggara,-4.9016,122.628
7471011,RS Bahteramas Provinsi Sultra,Jl. Kapten Piere Tendean No 50 Kec Baruga ,081248013079,Sulawesi Tenggara,-4.03421,122.490787
7403022,RS Umum Daerah Konawe,"Jl. Pangeran Diponegoro No.301, Konawe",082245593648,Sulawesi Tenggara,-3.8680412607543944,122.07778689575196
7403114,RS Umum Daerah Konawe Selatan, Jl. Poros Andoolo No. 1,082344444830,Sulawesi Tenggara,-4.328954,122.271179
7472016,RS Umum Daerah Kota Bau Bau,Jl. Drs. H. La Ode Manarfa,08114030600,Sulawesi Tenggara,-5.3096,122.989
7503045,RS Umum Daerah Bumi Panua,Jl. dr. Herizal Umar Desa Botubilotahu Kec. Marisa,082271267564,Gorontalo,0.47964225071565,121.94780384789
7502034,RS Umum Daerah dr. Hasri Ainun Habibie,Jl. Kusno Tongkodu No. 149 Limboto,085394196511,Gorontalo,0.6255458328120013,122.99031316247329
7505002,RS Umum Daerah dr. Zainal Umar Sidiki, Jl. Cimelati Desa Bulalo Kecamatan Kwandang,081243465132,Gorontalo,0.8282266328515623,122.89781718459471
7502032,RS Umum Daerah Otanaha ,  Jl. Rambutan No. 413 Kel. Buladu,085240773912,Gorontalo,0.55251,123.065
7571010,RS Umum Daerah Prof Dr. H. Aloei Saboe,Jl. Prof. Dr. H. Aloei Saboe,08124315555,Gorontalo,0.5552,123.086
7501044,RS Umum Daerah DR. Ir. Iwan Bokings Kab. Boalemo,"Jl. Trans Sulawesi, Desa Tangkobu, Paguyaman, Boalemo",085242503450,Gorontalo,-2.4185588,108.4919086
7502033,RS Umum Daerah dr. M. Mohammad Dunda,Jl. Achmad A. Wahab (eks Ahmad Yani No. 53) Limboto Gorontalo,085240773022,Gorontalo,0.70134,122.265
7501043,RS Umum Daerah Tani dan Nelayan," Jln. Prof. Dr. Aloei Saboe, Desa Lamu Kec.Tilamuta,Kab.Boalemo",081355563336,Gorontalo,0.70134,122.265
7504012,RS Umum Daerah Tombulilato,  Ds.Inomata jln.Trans Sulawesi Pantai selatan Km. 70,085394107787,Gorontalo,0.311960,123.330687
7504032,RS Umum Daerah Toto Kabila,"Jl.Kesehatan no 25,  kec.Tilongkabila, kab.Bone Bolango",081356906694,Gorontalo,0.5735433311668768,123.09930472579344
7604027,RS Bhayangkara Tkt. IV Polda Sulbar,"Jl. Arteri, Kel. Simboro, Kec. Simboro, Kab. Mamuju",081349776164,Sulawesi Barat,-2.676615,118.864192
7601011,RS Umum Daerah Kabupaten Majene, Jl. Poros Majene-Mamuju,085240494191,Sulawesi Barat,-3.0297,118.906
7604012,RS Umum Daerah Kabupaten Mamuju,  Jl. Kurungan Bassi Mamuju,,Sulawesi Barat,-2.6991,118.862
7604026,RS Umum Daerah Kabupaten Mamuju Tengah, Jl.Tammauni Pue Bullung No. Tobadak Kab. Mamuju Tengah Prov.Sulawesi Barat,081238269933,Sulawesi Barat,-2.4185588,108.4919086
7603024,RS Umum Daerah Kondosapata Kab. Mamasa,Jl. Poros Mamasa-Polewali Desa  Balla Kecamatan Balla,085394693334,Sulawesi Barat,-2.4185588,108.4919086
7605013,RS Umum Daerah Mamuju Utara,Jl. Bukit Husada - No. 10 Ako Pasangakayu,081354960547,Sulawesi Barat,-1.3415,119.381
7602044,RS Umum Daerah Polewali,   Jl. Dr Ratulangi No. 50 Polewali,082190174111,Sulawesi Barat,-3.3886,119.22
7604023,RS Umum Daerah Provinsi Sulawesi Barat,      Jl. RE. Marthadinata,085210524960,Sulawesi Barat,-2.689892,118.862631
8171121,RS Bhayangkara Ambon,"Jl. Sultan Hasanuddin - Tantui, Ambon",,Maluku,-3.671931,128.196262
8171026,RS Tk. II Prof. dr. J. A. Latumeten,Jl. Dr. Tamaela No. 2 Ambon,,Maluku,-3.701225229575498,128.1779411945343
8171030,RS TNI AL dr. FX. Soehardjo,Komplek Lantamal IX Halong Ambon,081213519915,Maluku,-3.65602676065614,128.2234287910461
8103053,RS Umum Daerah dr. Ishak Umarella,Jl. Pahlawan No. 36 Tulehu,082398880006,Maluku,-3.594222,128.346547
